frame	cX	cY	area	minI	maxI	meanI	camera	tank	cXtank	match_status
7233	1441	451	169.5	181.0	255.0	234.15656565656568	left	left_tank3	231.0	match
7233	3338	543	251.0	181.0	255.0	233.75	right	right_tank3	242.0	match
7233	3465	550	41.0	182.0	241.0	218.8333333333333	right	right_tank3	369.0	ydif
7233	3537	554	79.0	181.0	255.0	230.2970297029703	right	right_tank3	441.0	ydif
7234	1543	448	60.0	181.0	253.0	219.13333333333333	left	left_tank3	333.0	ydif
7234	1614	450	74.5	181.0	255.0	225.1720430107527	left	left_tank3	404.0	ydif
7234	1441	451	166.0	181.0	255.0	233.03061224489795	left	left_tank3	231.0	match
7234	3337	544	220.0	181.0	255.0	235.1155378486056	right	right_tank3	241.0	match
7234	3465	549	67.0	181.0	255.0	227.57831325301208	right	right_tank3	369.0	ydif
7234	3538	555	96.5	181.0	255.0	228.00826446281	right	right_tank3	442.0	ydif
7235	1615	449	91.0	181.0	255.0	224.65454545454543	left	left_tank3	405.0	match
7235	1544	448	76.5	181.0	255.0	223.7052631578948	left	left_tank3	334.0	match
7235	1441	453	157.5	181.0	255.0	235.82162162162163	left	left_tank3	231.0	xdif
7235	3338	544	241.0	181.0	255.0	235.32962962962964	right	right_tank3	242.0	match
7235	3465	548	80.0	181.0	255.0	225.0309278350516	right	right_tank3	369.0	match
7235	3537	553	139.0	181.0	255.0	222.7222222222222	right	right_tank3	441.0	xdif
7236	1615	448	131.5	181.0	255.0	234.8967741935484	left	left_tank3	405.0	match
7236	1544	447	100.0	181.0	255.0	227.54545454545456	left	left_tank3	334.0	match
7236	1441	453	137.5	181.0	255.0	230.275	left	left_tank3	231.0	xdif
7236	3464	547	87.5	181.0	255.0	225.91509433962264	right	right_tank3	368.0	match
7236	3338	545	242.5	181.0	255.0	234.7116788321168	right	right_tank3	242.0	match
7236	3537	553	140.0	181.0	255.0	229.59259259259252	right	right_tank3	441.0	xdif
7237	1616	448	127.0	181.0	255.0	237.3959731543624	left	left_tank3	406.0	match
7237	1544	448	97.5	182.0	255.0	228.68965517241372	left	left_tank3	334.0	match
7237	1442	453	121.5	181.0	255.0	230.46153846153845	left	left_tank3	232.0	xdif
7237	3338	546	208.5	181.0	255.0	237.45416666666665	right	right_tank3	242.0	match
7237	3463	546	116.5	181.0	255.0	231.68571428571428	right	right_tank3	367.0	match
7237	3538	552	145.0	181.0	255.0	233.72619047619045	right	right_tank3	442.0	xdif
7238	1544	447	101.0	181.0	255.0	227.7	left	left_tank3	334.0	match
7238	1616	448	134.0	181.0	255.0	235.64331210191085	left	left_tank3	406.0	ydif
7238	1443	454	129.0	181.0	255.0	233.0666666666667	left	left_tank3	233.0	match
7238	3336	546	155.5	182.0	255.0	230.5921787709497	right	right_tank3	240.0	match
7238	3462	546	120.5	181.0	255.0	231.9115646258504	right	right_tank3	366.0	match
7238	3539	552	153.0	181.0	255.0	234.4463276836158	right	right_tank3	443.0	ydif
7239	1544	447	106.5	181.0	255.0	233.3968253968254	left	left_tank3	334.0	match
7239	1615	447	150.0	181.0	255.0	235.3011363636364	left	left_tank3	405.0	ydif
7239	1442	454	156.5	181.0	255.0	236.19780219780225	left	left_tank3	232.0	match
7239	3462	545	127.5	181.0	255.0	231.98089171974524	right	right_tank3	366.0	match
7239	3338	546	217.0	181.0	255.0	226.83534136546183	right	right_tank3	242.0	match
7239	3538	552	171.0	181.0	255.0	235.84771573604056	right	right_tank3	442.0	ydif
7240	1617	447	154.0	181.0	255.0	234.6304347826087	left	left_tank3	407.0	match
7240	1543	446	116.5	181.0	255.0	233.07857142857145	left	left_tank3	333.0	ydif
7240	1442	455	141.5	181.0	255.0	231.98816568047337	left	left_tank3	232.0	xdif
7240	3462	546	141.0	181.0	255.0	231.13496932515332	right	right_tank3	366.0	match
7240	3338	547	215.0	181.0	255.0	232.1056910569106	right	right_tank3	242.0	ydif
7240	3538	551	182.0	181.0	255.0	238.12857142857143	right	right_tank3	442.0	xdif
7241	1617	446	169.5	0.0	255.0	231.42929292929296	left	left_tank3	407.0	match
7241	1543	446	122.0	181.0	255.0	233.1917808219178	left	left_tank3	333.0	ydif
7241	1442	456	91.0	181.0	255.0	227.67857142857144	left	left_tank3	232.0	xdif
7241	3338	547	193.5	181.0	255.0	233.65296803652967	right	right_tank3	242.0	ydif
7241	3462	546	133.0	181.0	255.0	231.3870967741936	right	right_tank3	366.0	match
7241	3540	551	188.0	182.0	255.0	237.8783783783784	right	right_tank3	444.0	xdif
7242	1544	445	150.0	182.0	255.0	236.83428571428573	left	left_tank3	334.0	match
7242	1615	447	187.0	181.0	255.0	228.8962264150944	left	left_tank3	405.0	ydif
7242	1443	457	94.0	181.0	255.0	227.3947368421053	left	left_tank3	233.0	match
7242	3462	545	135.0	181.0	255.0	231.08917197452232	right	right_tank3	366.0	match
7242	3338	548	193.5	181.0	255.0	234.0859728506788	right	right_tank3	242.0	match
7242	3538	551	162.5	173.0	255.0	232.68527918781723	right	right_tank3	442.0	ydif
7243	1544	445	148.0	181.0	255.0	235.93785310734464	left	left_tank3	334.0	match
7243	1616	446	165.5	181.0	255.0	229.8952879581152	left	left_tank3	406.0	ydif
7243	1441	457	101.5	181.0	255.0	226.4262295081968	left	left_tank3	231.0	match
7243	3461	545	120.0	181.0	255.0	235.3142857142857	right	right_tank3	365.0	match
7243	3338	549	174.5	181.0	255.0	233.2341463414634	right	right_tank3	242.0	match
7243	3540	551	155.0	181.0	255.0	234.33510638297872	right	right_tank3	444.0	ydif
7244	1544	446	135.5	181.0	255.0	238.78980891719743	left	left_tank3	334.0	match
7244	1617	446	162.5	181.0	255.0	225.1005291005291	left	left_tank3	407.0	ydif
7244	1442	457	121.5	181.0	255.0	230.8472222222222	left	left_tank3	232.0	match
7244	3462	545	146.0	181.0	255.0	233.0233918128655	right	right_tank3	366.0	match
7244	3337	550	149.5	181.0	255.0	236.50285714285715	right	right_tank3	241.0	match
7244	3540	550	179.0	170.0	255.0	230.2904761904762	right	right_tank3	444.0	ydif
7245	1543	446	121.0	181.0	255.0	236.13475177304963	left	left_tank3	333.0	match
7245	1615	446	177.5	181.0	255.0	226.46153846153848	left	left_tank3	405.0	ydif
7245	1443	458	122.5	181.0	255.0	234.054794520548	left	left_tank3	233.0	match
7245	3463	545	137.0	181.0	255.0	234.65	right	right_tank3	367.0	match
7245	3539	550	179.5	181.0	255.0	229.8238095238096	right	right_tank3	443.0	ydif
7245	3338	551	161.5	181.0	255.0	238.3891891891892	right	right_tank3	242.0	match
7246	1616	444	126.0	181.0	255.0	227.2567567567568	left	left_tank3	406.0	ydif
7246	1543	445	136.5	181.0	255.0	234.74522292993632	left	left_tank3	333.0	ydif
7246	1443	459	124.0	181.0	255.0	232.8851351351352	left	left_tank3	233.0	xdif
7246	3462	545	132.0	181.0	255.0	234.9806451612903	right	right_tank3	366.0	ydif
7246	3539	549	196.5	181.0	255.0	232.22807017543852	right	right_tank3	443.0	xdif
7246	3338	551	161.0	181.0	255.0	238.7150537634409	right	right_tank3	242.0	ydif
7247	1542	444	114.5	181.0	255.0	228.2164179104477	left	left_tank3	332.0	match
7247	1615	445	139.5	182.0	255.0	230.4846625766872	left	left_tank3	405.0	ydif
7247	1444	460	109.5	181.0	255.0	225.90625	left	left_tank3	234.0	match
7247	3461	543	157.5	181.0	255.0	234.4175824175824	right	right_tank3	365.0	match
7247	3541	548	151.0	181.0	255.0	224.08522727272728	right	right_tank3	445.0	ydif
7247	3338	551	159.0	181.0	255.0	237.9358288770053	right	right_tank3	242.0	match
7248	1542	444	125.5	181.0	255.0	232.79591836734693	left	left_tank3	332.0	ydif
7248	1616	444	141.0	181.0	255.0	231.07784431137725	left	left_tank3	406.0	ydif
7248	1443	460	112.5	181.0	255.0	228.3984962406015	left	left_tank3	233.0	match
7248	3462	545	147.0	181.0	255.0	236.3941176470588	right	right_tank3	366.0	ydif
7248	3540	547	144.5	181.0	255.0	224.99401197604791	right	right_tank3	444.0	ydif
7248	3339	553	144.5	181.0	255.0	237.6449704142012	right	right_tank3	243.0	match
7249	1616	444	112.5	181.0	255.0	229.5563909774436	left	left_tank3	406.0	match
7249	1542	443	123.5	181.0	255.0	227.9931506849315	left	left_tank3	332.0	ydif
7249	1443	460	121.0	181.0	255.0	231.12765957446808	left	left_tank3	233.0	xdif
7249	3461	544	144.0	181.0	255.0	225.40963855421688	right	right_tank3	365.0	match
7249	3540	548	164.0	181.0	255.0	228.703125	right	right_tank3	444.0	xdif
7249	3338	552	143.5	0.0	255.0	232.1529411764706	right	right_tank3	242.0	ydif
7250	1617	443	113.0	182.0	255.0	230.34328358208955	left	left_tank3	407.0	ydif
7250	1542	442	114.5	181.0	255.0	222.77443609022555	left	left_tank3	332.0	ydif
7250	1443	461	110.0	182.0	255.0	231.04615384615383	left	left_tank3	233.0	xdif
7250	3462	544	132.5	181.0	255.0	226.11038961038963	right	right_tank3	366.0	ydif
7250	3541	548	156.0	181.0	255.0	231.9945652173913	right	right_tank3	445.0	xdif
7250	3338	554	122.5	181.0	255.0	235.4625850340136	right	right_tank3	242.0	ydif
7251	1617	444	120.0	181.0	255.0	232.0633802816901	left	left_tank3	407.0	match
7251	1542	442	115.5	181.0	251.0	222.56390977443607	left	left_tank3	332.0	ydif
7251	1444	461	83.0	181.0	255.0	229.73	left	left_tank3	234.0	xdif
7251	3461	543	147.5	181.0	255.0	223.72571428571428	right	right_tank3	365.0	match
7251	3540	548	150.0	181.0	255.0	232.1468926553672	right	right_tank3	444.0	xdif
7251	3338	553	134.5	181.0	255.0	234.77777777777777	right	right_tank3	242.0	ydif
7252	1616	444	111.5	181.0	255.0	229.34586466165413	left	left_tank3	406.0	match
7252	1543	443	123.5	182.0	255.0	229.00704225352112	left	left_tank3	333.0	ydif
7252	1445	461	77.5	181.0	255.0	229.6875	left	left_tank3	235.0	xdif
7252	3460	541	107.5	181.0	255.0	230.1328125	right	right_tank3	364.0	match
7252	3541	548	161.0	181.0	255.0	231.19047619047612	right	right_tank3	445.0	xdif
7252	3339	554	144.0	181.0	247.0	223.15243902439025	right	right_tank3	243.0	ydif
7253	1617	443	106.0	181.0	255.0	229.50406504065043	left	left_tank3	407.0	match
7253	1542	442	136.0	181.0	255.0	232.14102564102564	left	left_tank3	332.0	ydif
7253	1446	463	76.5	181.0	255.0	229.5	left	left_tank3	236.0	xdif
7253	3459	542	125.0	182.0	255.0	223.5616438356164	right	right_tank3	363.0	match
7253	3541	547	174.0	181.0	255.0	229.99014778325125	right	right_tank3	445.0	xdif
7253	3340	556	134.0	181.0	255.0	227.4805194805195	right	right_tank3	244.0	ydif
7254	1616	442	128.0	182.0	255.0	228.55921052631572	left	left_tank3	406.0	match
7254	1541	443	140.0	181.0	255.0	233.5914634146341	left	left_tank3	331.0	ydif
7254	1444	464	75.0	181.0	255.0	229.7802197802198	left	left_tank3	234.0	xdif
7254	3460	542	107.0	181.0	255.0	225.203125	right	right_tank3	364.0	match
7254	3540	546	164.5	181.0	250.0	220.8563829787234	right	right_tank3	444.0	xdif
7254	3340	556	136.5	181.0	255.0	230.04968944099377	right	right_tank3	244.0	ydif
7255	1617	442	128.5	182.0	255.0	230.0065359477124	left	left_tank3	407.0	match
7255	1541	442	160.5	181.0	255.0	230.90270270270275	left	left_tank3	331.0	ydif
7255	1445	463	109.5	182.0	255.0	234.41538461538465	left	left_tank3	235.0	xdif
7255	3460	542	147.5	181.0	255.0	225.5909090909091	right	right_tank3	364.0	match
7255	3540	546	161.0	182.0	255.0	221.95161290322585	right	right_tank3	444.0	xdif
7255	3339	557	134.5	181.0	255.0	231.52173913043475	right	right_tank3	243.0	ydif
7256	1618	442	125.5	181.0	255.0	229.896551724138	left	left_tank3	408.0	match
7256	1541	442	128.0	181.0	255.0	229.8724832214765	left	left_tank3	331.0	ydif
7256	1445	465	102.0	181.0	255.0	232.61157024793388	left	left_tank3	235.0	xdif
7256	3459	541	150.0	182.0	255.0	230.4971098265896	right	right_tank3	363.0	match
7256	3541	546	141.0	181.0	255.0	231.71779141104287	right	right_tank3	445.0	xdif
7256	3339	557	128.5	181.0	255.0	233.5921052631579	right	right_tank3	243.0	ydif
7257	1617	441	133.0	181.0	255.0	227.56410256410257	left	left_tank3	407.0	match
7257	1539	440	84.5	181.0	245.0	217.5769230769231	left	left_tank3	329.0	ydif
7257	1446	465	94.0	181.0	255.0	234.0353982300885	left	left_tank3	236.0	xdif
7257	3462	540	105.5	181.0	238.0	215.3095238095238	right	right_tank3	366.0	match
7257	3539	545	148.5	181.0	255.0	231.7341040462428	right	right_tank3	443.0	xdif
7257	3339	558	60.0	181.0	235.0	214.74666666666667	right	right_tank3	243.0	ydif
7258	1541	440	78.5	181.0	253.0	224.7578947368421	left	left_tank3	331.0	match
7258	1616	441	95.5	181.0	255.0	228.8434782608696	left	left_tank3	406.0	ydif
7258	1444	465	90.0	181.0	255.0	232.1834862385321	left	left_tank3	234.0	match
7258	3460	539	115.5	181.0	255.0	223.0	right	right_tank3	364.0	match
7258	3542	544	155.0	181.0	255.0	231.87640449438203	right	right_tank3	446.0	ydif
7258	3338	557	73.5	181.0	255.0	225.67777777777772	right	right_tank3	242.0	match
7259	1441	417	11.5	181.0	209.0	203.77777777777777	left	left_tank3	231.0	ydif
7259	1617	441	111.0	181.0	255.0	235.6766917293233	left	left_tank3	407.0	match
7259	1540	441	114.0	181.0	255.0	226.25547445255475	left	left_tank3	330.0	ydif
7259	1445	465	84.5	183.0	255.0	233.53398058252424	left	left_tank3	235.0	
7259	3460	539	129.0	181.0	255.0	222.7266666666667	right	right_tank3	364.0	match
7259	3541	546	146.5	182.0	255.0	228.9766081871345	right	right_tank3	445.0	ydif
7259	3338	558	82.5	181.0	255.0	230.5148514851485	right	right_tank3	242.0	ydif
7260	1442	416	18.5	181.0	230.0	211.96296296296296	left	left_tank3	232.0	match
7260	1617	439	122.5	181.0	255.0	232.84615384615384	left	left_tank3	407.0	match
7260	1540	440	112.5	181.0	255.0	228.7777777777778	left	left_tank3	330.0	ydif
7260	1446	466	73.0	181.0	242.0	215.0561797752809	left	left_tank3	236.0	xdif
7260	3340	508	19.5	182.0	232.0	213.41379310344828	right	right_tank3	244.0	match
7260	3460	539	132.5	182.0	255.0	229.40789473684208	right	right_tank3	364.0	match
7260	3540	545	149.5	181.0	255.0	236.5056818181818	right	right_tank3	444.0	xdif
7260	3339	559	100.0	182.0	255.0	233.1344537815126	right	right_tank3	243.0	ydif
7261	1442	416	26.5	181.0	241.0	214.0810810810811	left	left_tank3	232.0	match
7261	1617	440	115.5	181.0	255.0	230.4253731343284	left	left_tank3	407.0	match
7261	1540	440	109.0	181.0	255.0	230.06106870229007	left	left_tank3	330.0	ydif
7261	1446	468	85.0	181.0	255.0	223.02970297029705	left	left_tank3	236.0	xdif
7261	3340	507	36.0	181.0	255.0	230.04166666666663	right	right_tank3	244.0	match
7261	3460	540	118.5	181.0	255.0	227.94890510948903	right	right_tank3	364.0	match
7261	3540	545	174.0	182.0	255.0	236.5346534653465	right	right_tank3	444.0	xdif
7261	3340	560	103.0	181.0	255.0	233.0236220472441	right	right_tank3	244.0	ydif
7262	1617	440	91.5	181.0	251.0	223.9272727272727	left	left_tank3	407.0	match
7262	1540	439	109.0	181.0	255.0	225.0534351145038	left	left_tank3	330.0	match
7262	1445	467	88.0	182.0	255.0	226.36538461538464	left	left_tank3	235.0	match
7262	3340	507	24.5	181.0	248.0	220.55882352941177	right	right_tank3	244.0	match
7262	3459	540	140.0	181.0	255.0	231.5155279503105	right	right_tank3	363.0	match
7262	3542	544	124.5	181.0	255.0	226.7739726027397	right	right_tank3	446.0	
7262	3341	560	105.5	181.0	255.0	234.4883720930233	right	right_tank3	245.0	match
7263	1442	417	20.5	184.0	235.0	216.79310344827587	left	left_tank3	232.0	match
7263	1617	439	105.5	181.0	255.0	232.0967741935484	left	left_tank3	407.0	match
7263	1541	440	102.0	181.0	255.0	230.02479338842977	left	left_tank3	331.0	ydif
7263	1445	468	70.0	181.0	250.0	224.8	left	left_tank3	235.0	xdif
7263	3339	507	14.0	183.0	252.0	221.65217391304347	right	right_tank3	243.0	match
7263	3458	539	116.0	181.0	255.0	223.09629629629632	right	right_tank3	362.0	match
7263	3541	544	132.0	181.0	255.0	229.8258064516129	right	right_tank3	445.0	xdif
7263	3340	561	106.5	181.0	255.0	234.09523809523807	right	right_tank3	244.0	ydif
7264	1441	417	21.0	181.0	255.0	222.3333333333333	left	left_tank3	231.0	match
7264	1617	439	110.0	181.0	255.0	232.1085271317829	left	left_tank3	407.0	match
7264	1540	440	104.0	181.0	255.0	230.6370967741936	left	left_tank3	330.0	ydif
7264	1446	468	76.5	181.0	255.0	229.4020618556701	left	left_tank3	236.0	xdif
7264	3339	508	24.0	184.0	255.0	231.48571428571427	right	right_tank3	243.0	match
7264	3459	538	104.0	181.0	255.0	227.136	right	right_tank3	363.0	match
7264	3541	543	140.0	181.0	255.0	229.7116564417178	right	right_tank3	445.0	xdif
7264	3341	561	109.0	181.0	255.0	233.02325581395348	right	right_tank3	245.0	ydif
7265	1443	417	32.0	181.0	255.0	220.7234042553192	left	left_tank3	233.0	match
7265	1617	439	120.0	182.0	255.0	230.68965517241372	left	left_tank3	407.0	match
7265	1540	439	115.0	181.0	255.0	231.20740740740743	left	left_tank3	330.0	ydif
7265	1446	468	87.0	181.0	255.0	229.86538461538464	left	left_tank3	236.0	xdif
7265	3340	509	79.5	181.0	255.0	231.55670103092783	right	right_tank3	244.0	match
7265	3458	537	100.5	181.0	255.0	227.3577235772358	right	right_tank3	362.0	match
7265	3541	544	142.0	181.0	255.0	229.83636363636364	right	right_tank3	445.0	xdif
7265	3340	562	118.5	181.0	255.0	233.09859154929572	right	right_tank3	244.0	ydif
7266	1443	420	67.0	181.0	255.0	227.5060240963856	left	left_tank3	233.0	match
7266	1540	438	96.5	182.0	255.0	230.17391304347825	left	left_tank3	330.0	match
7266	1617	440	98.5	181.0	255.0	225.70338983050848	left	left_tank3	407.0	ydif
7266	1447	470	52.5	182.0	255.0	227.41176470588235	left	left_tank3	237.0	match
7266	3340	510	69.5	181.0	255.0	231.2325581395349	right	right_tank3	244.0	match
7266	3459	538	118.0	182.0	255.0	230.43661971830983	right	right_tank3	363.0	match
7266	3541	543	133.0	181.0	255.0	229.7628205128205	right	right_tank3	445.0	ydif
7266	3340	563	78.0	178.0	255.0	217.78125	right	right_tank3	244.0	match
7267	1443	420	68.5	182.0	255.0	227.8470588235294	left	left_tank3	233.0	match
7267	1617	438	103.0	181.0	255.0	225.3467741935484	left	left_tank3	407.0	match
7267	1539	437	109.5	181.0	255.0	232.8	left	left_tank3	329.0	ydif
7267	1447	471	63.5	181.0	255.0	228.86075949367088	left	left_tank3	237.0	xdif
7267	3341	511	94.0	181.0	255.0	228.51304347826087	right	right_tank3	245.0	match
7267	3459	537	131.0	181.0	255.0	234.54605263157893	right	right_tank3	363.0	match
7267	3540	544	112.5	181.0	255.0	229.13432835820896	right	right_tank3	444.0	xdif
7267	3341	563	89.5	181.0	255.0	230.19444444444443	right	right_tank3	245.0	ydif
7268	1443	420	76.5	181.0	255.0	226.91397849462368	left	left_tank3	233.0	match
7268	1618	438	86.5	181.0	255.0	224.0093457943925	left	left_tank3	408.0	match
7268	1538	439	86.0	181.0	255.0	225.7019230769231	left	left_tank3	328.0	ydif
7268	1447	471	61.5	181.0	255.0	228.7179487179487	left	left_tank3	237.0	xdif
7268	3340	510	117.5	175.0	255.0	225.70503597122303	right	right_tank3	244.0	match
7268	3459	538	138.0	181.0	255.0	230.7125	right	right_tank3	363.0	match
7268	3540	543	129.5	181.0	255.0	232.1052631578947	right	right_tank3	444.0	xdif
7268	3342	563	77.5	181.0	255.0	229.66666666666663	right	right_tank3	246.0	ydif
7269	1441	420	100.5	181.0	255.0	226.3688524590164	left	left_tank3	231.0	match
7269	1538	438	108.0	181.0	255.0	233.1	left	left_tank3	328.0	match
7269	1616	439	96.0	181.0	255.0	220.76422764227644	left	left_tank3	406.0	ydif
7269	1447	471	64.5	183.0	255.0	228.9375	left	left_tank3	237.0	match
7269	3341	512	142.5	178.0	255.0	232.43373493975903	right	right_tank3	245.0	match
7269	3458	536	118.0	182.0	255.0	226.8832116788321	right	right_tank3	362.0	match
7269	3542	543	130.5	181.0	255.0	233.04516129032257	right	right_tank3	446.0	ydif
7269	3341	565	99.5	181.0	255.0	232.8571428571429	right	right_tank3	245.0	match
7270	1443	421	97.5	181.0	255.0	220.208695652174	left	left_tank3	233.0	match
7270	1537	437	68.5	182.0	255.0	227.14117647058825	left	left_tank3	327.0	ydif
7270	1617	438	90.5	181.0	255.0	220.1834862385321	left	left_tank3	407.0	ydif
7270	1447	472	61.0	181.0	240.0	216.97435897435892	left	left_tank3	237.0	match
7270	3341	512	149.5	175.0	255.0	232.01704545454547	right	right_tank3	245.0	match
7270	3457	538	108.5	181.0	255.0	226.421875	right	right_tank3	361.0	ydif
7270	3542	541	134.5	181.0	255.0	232.748427672956	right	right_tank3	446.0	ydif
7270	3341	566	74.5	181.0	247.0	224.64444444444445	right	right_tank3	245.0	match
7271	1443	421	96.0	181.0	235.0	220.62280701754383	left	left_tank3	233.0	match
7271	1616	438	81.5	184.0	255.0	226.92	left	left_tank3	406.0	match
7271	1539	438	73.5	181.0	255.0	229.31460674157304	left	left_tank3	329.0	ydif
7271	1445	473	61.0	181.0	241.0	217.2133333333333	left	left_tank3	235.0	xdif
7271	3340	513	123.5	181.0	255.0	230.7236842105263	right	right_tank3	244.0	match
7271	3457	536	94.5	181.0	255.0	225.48245614035088	right	right_tank3	361.0	match
7271	3540	541	126.0	181.0	255.0	235.64900662251657	right	right_tank3	444.0	xdif
7271	3342	565	81.0	181.0	250.0	225.3775510204081	right	right_tank3	246.0	ydif
